order_id,order_created_date,gmv_initial,initial_gross_profit,final_gross_profit
6887744966342dc419c03a89,2025-07-27,1159.11,173.87,173.87
6880eab39d6c1af20a680ec6,2025-07-28,12425.22,928.00,928.00
688c788a7dc938cbd125171b,2025-07-28,411.3,61.70,61.70
688777333df0e8cdd3a1dce3,2025-07-28,1399.31,209.90,209.90
68878e7a0b75e42217e1de8d,2025-07-28,409.87,61.48,61.48
688b1ba8136d7635079bdeb8,2025-07-28,502.68,75.40,75.40
6886a9e57d14faaed9435a3b,2025-07-29,72179.24,3956.60,3956.60
68839a142dffc5692112560d,2025-07-29,22101.45,2000.00,2000.00
6888dcc4697f5328e3cb6210,2025-07-29,1455.39,218.31,218.31
688c80de7fe86ba988021a97,2025-07-29,2271.54,340.73,340.73
688c6efb03edb6cf86a663bf,2025-07-29,295.24,44.29,44.29
6888bf0a4dc4018c33ef5cb2,2025-07-29,200.76,30.11,30.11
6888cb751c3834f3f8b5c00b,2025-07-29,475.96,71.39,71.39
688914223b1bc0885a28fcf9,2025-07-29,543.24,81.49,81.49
68894a7a66d568e3f8a0b732,2025-07-29,821.03,82.10,82.10
6888d4401c1e8da3bd143965,2025-07-29,418.7,62.81,62.81
6889497f3aee0d7547d1cca1,2025-07-29,1074.49,161.17,161.17
68891318d546a67ff38b15d5,2025-07-29,991.86,99.19,99.19
688b1e58ff0596f315d1129e,2025-07-29,1134.79,170.22,170.22
688c8690ba12e1d9077ed9af,2025-07-29,3476.54,347.65,347.65
688b208e697107502de904a4,2025-07-30,1314.05,197.11,197.11
688c89765187a3974e1170f2,2025-07-30,1558.3,233.75,233.75
688c93c845464acbac386631,2025-07-30,535.89,80.38,80.38
688c8e4d03edb6cf86aaeb0a,2025-07-30,9615.1,1442.27,1442.27
688b5e6b4be13cd03b8dd49c,2025-07-30,676.27,101.44,101.44
688a6681136d763507797bac,2025-07-30,2248.11,224.81,224.81
688a65d8136d763507795955,2025-07-30,9060.18,1359.03,1359.03
688a66fd418e10bda3a4db75,2025-07-30,460.65,69.10,69.10
688a7f119eed3ab1ff60000d,2025-07-30,331.22,49.68,49.68
688a0d9e351715ebf6679c8f,2025-07-30,1569.58,235.44,235.44
688a0cdeff0596f31587b08f,2025-07-30,2100.73,315.11,315.11
688a0d207f95ce8868f777d4,2025-07-30,3608.25,541.24,541.24
688c8a665187a3974e118b8e,2025-07-30,669.63,100.44,100.44
688ca5665187a3974e13c624,2025-07-30,962.2,144.33,144.33
688c8dce45464acbac378b64,2025-07-30,224.38,22.44,22.44
688c956f7fe86ba98804d315,2025-07-30,3534.81,530.22,530.22
688b5b84be2cb49eda3e7dc4,2025-07-31,12953.24,101.60,101.60
688b5ad5c61f84d906d4899d,2025-07-31,21961.44,1288.00,1288.00
688cbc6952e661aeba72ac52,2025-07-31,108156.84,0.00,0.00
688ca16d7fe86ba988059784,2025-07-31,1203.29,180.49,180.49
688b61c1f6de5b4efb5de145,2025-07-31,541.81,81.27,81.27
688c00515187a3974ef881bf,2025-07-31,773.76,116.06,116.06
688b6e50e3e02ab2075bc44f,2025-07-31,5885.7,882.85,882.85
688ba975089ec8d08a467b08,2025-07-31,1047.16,157.07,157.07
688ba9274abcbe867cd8d4ca,2025-07-31,347.08,52.06,52.06
688b6201d9e4510e2883e89e,2025-07-31,360.47,54.07,54.07
688bcd005187a3974ef3b3c1,2025-07-31,935.83,140.37,140.37
688b816ff623e5f04d3b349a,2025-07-31,188.03,18.80,18.80
688bcd3645464acbac155b39,2025-07-31,1517.77,227.67,227.67
688bcd13089ec8d08a517c59,2025-07-31,327.36,49.10,49.10
688bb59b089ec8d08a4a9da9,2025-07-31,1301.56,195.23,195.23
688ba94b259416c4d2d30949,2025-07-31,577.28,86.59,86.59
688b90fadcaaebb07cf27a2d,2025-07-31,1894.07,284.11,284.11
688d06d73e04b5ebee5ee765,2025-08-01,1812.07,271.81,271.81
688cea6d3e04b5ebee591094,2025-08-01,1251.02,187.65,187.65
688cea305187a3974e1bcb28,2025-08-01,1695.13,254.27,254.27
688cea7103edb6cf86b4b52b,2025-08-01,364.91,54.74,54.74
688cb5023e04b5ebee520ca8,2025-08-01,3277.23,327.72,327.72
688ccbcb6bd30d401cf1f68d,2025-08-01,1495.18,224.28,224.28
688b7fc61ca7f630b5a1a2a4,,1937.31,290.60,290.60
